manufacturer,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
Volkswagen,e-Golf,85,17.05.2017,19,1.3,Summer tires,1,1,1,Moderate,6.8,0,0,52,-10
Volkswagen,e-Golf,85,17.05.2017,19,3.2,Summer tires,1,1,1,Moderate,16.7,0,0,48,-0.1
Volkswagen,e-Golf,85,16.05.2017,2,0.3,Summer tires,1,0,0,Moderate,13,0,0,25,-3.8
Volkswagen,e-Golf,85,16.05.2017,22,1.6,Summer tires,1,0,1,Moderate,7.1,0,0,42,-9.7
Volkswagen,e-Golf,85,16.05.2017,20,3.6,Summer tires,1,0,1,Moderate,17.8,0,0,43,1
Volkswagen,e-Golf,85,15.05.2017,20,1.5,Summer tires,1,0,1,Moderate,7.5,0,0,43,-9.3
Volkswagen,e-Golf,85,15.05.2017,20,3.6,Summer tires,1,0,1,Moderate,18,0,0,48,1.2
Volkswagen,e-Golf,85,30.10.2016,17,2.1,Summer tires,1,0,0,Moderate,12.6,0,0,35,-4.2
Volkswagen,e-Golf,85,29.10.2016,42,5.25,Summer tires,0,1,0,Moderate,12.5,0,0,60,-4.3
Volkswagen,e-Golf,85,29.10.2016,79,8.9,Summer tires,1,1,0,Moderate,13.3,0,0,43,-3.5
Volkswagen,e-Golf,85,16.10.2016,4,0.48,Summer tires,1,0,0,Moderate,12.2,0,0,25,-4.6
Volkswagen,e-Golf,85,16.10.2016,5,0.6,Summer tires,1,0,0,Moderate,12.1,0,0,24,-4.7
Volkswagen,e-Golf,85,11.10.2016,15,1.84,Summer tires,1,0,0,Moderate,12.3,0,0,23,-4.5
Volkswagen,e-Golf,85,06.10.2016,23,2.85,Summer tires,1,0,0,Moderate,12.4,0,0,48,-4.4
Volkswagen,e-Golf,85,04.10.2016,331,42.7,Summer tires,0,0,1,Moderate,12.9,0,0,55,-3.9
Volkswagen,e-Golf,85,04.10.2016,173,21.6,Summer tires,0,1,0,Moderate,12.5,0,0,62,-4.3
Volkswagen,e-Golf,85,03.10.2016,187,23.18,Summer tires,0,1,1,Moderate,12.4,0,0,64,-4.4
Volkswagen,e-Golf,85,01.10.2016,43,4.77,Summer tires,0,1,0,Moderate,11.1,0,0,59,-5.7
Volkswagen,e-Golf,85,25.09.2016,107,11.98,Summer tires,0,1,0,Moderate,11.2,0,0,73,-5.6
Volkswagen,e-Golf,85,25.09.2016,84,9.32,Summer tires,0,1,0,Moderate,11.1,0,0,55,-5.7
Volkswagen,e-Golf,85,18.09.2016,206,22.24,Summer tires,0,1,0,Moderate,10.8,0,0,67,-6
Volkswagen,e-Golf,85,17.09.2016,198,21.97,Summer tires,0,1,1,Moderate,11.1,0,0,70,-5.7
Volkswagen,e-Golf,85,23.08.2016,7,0.71,Summer tires,1,0,0,Moderate,10.2,0,0,34,-6.6
Volkswagen,e-Golf,85,23.08.2016,34,2.99,Summer tires,1,0,1,Moderate,8.8,0,0,33,-8
Volkswagen,e-Golf,85,23.08.2016,20,3.28,Summer tires,1,1,1,Moderate,16.4,0,0,49,-0.4
Volkswagen,e-Golf,85,17.08.2016,20,3.44,Summer tires,1,1,1,Moderate,17.2,0,0,51,0.4
Volkswagen,e-Golf,85,17.08.2016,2,0.29,Summer tires,1,0,0,Moderate,14.7,0,0,24,-2.1
Volkswagen,e-Golf,85,16.08.2016,22,1.69,Summer tires,1,1,1,Moderate,7.7,0,0,45,-9.1
Volkswagen,e-Golf,85,16.08.2016,20,3.28,Summer tires,1,1,1,Moderate,16.4,0,0,47,-0.4
Volkswagen,e-Golf,85,15.08.2016,20,1.54,Summer tires,1,1,1,Moderate,7.7,0,0,47,-9.1
Volkswagen,e-Golf,85,15.08.2016,20,3.36,Summer tires,1,1,1,Moderate,16.8,0,0,54,0
Volkswagen,e-Golf,85,07.08.2016,122,13.78,Summer tires,0,0,1,Moderate,11.3,0,0,41,-5.5
Volkswagen,e-Golf,85,07.08.2016,39,4.83,Summer tires,1,1,1,Moderate,12.4,0,0,44,-4.4
Volkswagen,e-Golf,85,27.07.2016,20,3.34,Summer tires,1,1,1,Moderate,16.7,0,0,52,-0.1
Volkswagen,e-Golf,85,26.07.2016,21,1.3,Summer tires,1,1,1,Moderate,6.2,0,0,51,-10.6
Volkswagen,e-Golf,85,25.07.2016,20,3.24,Summer tires,1,1,1,Moderate,16.2,0,0,46,-0.6
Volkswagen,e-Golf,85,24.07.2016,2,0.25,Summer tires,1,0,0,Moderate,12.6,0,0,22,-4.2
Volkswagen,e-Golf,85,22.07.2016,20,1.4,Summer tires,1,1,1,Moderate,7,0,0,47,-9.8
Volkswagen,e-Golf,85,22.07.2016,20,3.34,Summer tires,1,1,1,Moderate,16.7,0,0,49,-0.1
Volkswagen,e-Golf,85,21.07.2016,20,1.48,Summer tires,1,1,1,Moderate,7.4,0,0,48,-9.4
Volkswagen,e-Golf,85,21.07.2016,20,3.26,Summer tires,1,1,1,Moderate,16.3,0,0,49,-0.5
Volkswagen,e-Golf,85,20.07.2016,20,1.36,Summer tires,1,1,1,Moderate,6.8,0,0,50,-10
Volkswagen,e-Golf,85,20.07.2016,20,3.2,Summer tires,1,1,1,Moderate,16,0,0,47,-0.8
Volkswagen,e-Golf,85,16.07.2016,74,9.17,Summer tires,0,1,1,Moderate,12.4,0,0,51,-4.4
Volkswagen,e-Golf,85,16.07.2016,70,8.19,Summer tires,0,1,1,Moderate,11.7,0,0,68,-5.1
Volkswagen,e-Golf,85,15.07.2016,4,0.46,Summer tires,1,0,0,Moderate,4,0,0,25,-12.8
Volkswagen,e-Golf,85,15.07.2016,24,1.89,Summer tires,1,1,1,Moderate,7.9,0,0,41,-8.9
Volkswagen,e-Golf,85,15.07.2016,20,3.44,Summer tires,1,1,1,Moderate,17.2,0,0,48,0.4
Volkswagen,e-Golf,85,14.07.2016,20,3.42,Summer tires,1,1,1,Moderate,17.1,0,0,51,0.3
Volkswagen,e-Golf,85,13.07.2016,20,3.42,Summer tires,1,1,1,Moderate,17.1,0,0,47,0.3
Volkswagen,e-Golf,85,12.07.2016,22,1.78,Summer tires,1,1,1,Moderate,8.1,0,0,40,-8.7
Volkswagen,e-Golf,85,12.07.2016,20,3.44,Summer tires,1,1,1,Moderate,12.7,0,0,51,-4.1
Volkswagen,e-Golf,85,11.07.2016,20,1.48,Summer tires,1,1,1,Moderate,7.4,0,0,51,-9.4
Volkswagen,e-Golf,85,11.07.2016,20,3.4,Summer tires,1,1,1,Moderate,17,0,0,46,0.2
Volkswagen,e-Golf,85,10.07.2016,25,2.85,Summer tires,1,0,1,Moderate,11.4,0,0,44,-5.4
Volkswagen,e-Golf,85,10.07.2016,29,3.36,Summer tires,1,0,1,Moderate,11.6,0,0,43,-5.2
Volkswagen,e-Golf,85,09.07.2016,70,8.4,Summer tires,0,1,1,Moderate,12,0,0,56,-4.8
Volkswagen,e-Golf,85,09.07.2016,33,2.7,Summer tires,1,1,0,Moderate,8.2,0,0,40,-8.6
Volkswagen,e-Golf,85,09.07.2016,67,7.97,Summer tires,1,1,0,Moderate,11.9,0,0,65,-4.9
Volkswagen,e-Golf,85,08.07.2016,20,3.32,Summer tires,1,1,1,Moderate,16.6,0,0,49,-0.2
Volkswagen,e-Golf,85,07.07.2016,20,1.5,Summer tires,1,1,1,Moderate,7.5,0,0,51,-9.3
Volkswagen,e-Golf,85,07.07.2016,10,1.52,Summer tires,1,1,1,Moderate,15.2,0,0,23,-1.6
Volkswagen,e-Golf,85,06.07.2016,23,1.79,Summer tires,1,1,1,Moderate,7.8,0,0,40,-9
Volkswagen,e-Golf,85,06.07.2016,20,3.38,Summer tires,1,1,1,Moderate,16.9,0,0,46,0.1
Volkswagen,e-Golf,85,05.07.2016,20,3.42,Summer tires,1,1,1,Moderate,17.1,0,0,51,0.3
Volkswagen,e-Golf,85,04.07.2016,21,1.4,Summer tires,1,1,1,Moderate,6.7,0,0,38,-10.1
Volkswagen,e-Golf,85,04.07.2016,20,3.42,Summer tires,1,1,1,Moderate,17.1,0,0,44,0.3
Volkswagen,e-Golf,85,01.07.2016,20,1.46,Summer tires,1,1,1,Moderate,7.3,0,0,44,-9.5
Volkswagen,e-Golf,85,01.07.2016,20,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,49,0.7
Volkswagen,e-Golf,85,30.06.2016,20,1.44,Summer tires,1,1,1,Moderate,7.2,0,0,42,-9.6
Volkswagen,e-Golf,85,29.06.2016,11,0.89,Summer tires,1,1,0,Moderate,8.1,0,0,39,-8.7
Volkswagen,e-Golf,85,29.06.2016,2,0.13,Summer tires,1,1,1,Moderate,6.4,0,0,38,-10.4
Volkswagen,e-Golf,85,29.06.2016,20,3.54,Summer tires,1,1,1,Moderate,17.7,0,0,43,0.9
Volkswagen,e-Golf,85,28.06.2016,5,0.59,Summer tires,1,0,0,Moderate,11.9,0,0,26,-4.9
Volkswagen,e-Golf,85,28.06.2016,24,1.89,Summer tires,1,1,1,Moderate,7.9,0,0,34,-8.9
Volkswagen,e-Golf,85,28.06.2016,20,3.42,Summer tires,1,1,1,Moderate,17.1,0,0,52,0.3
Volkswagen,e-Golf,85,27.06.2016,20,3.24,Summer tires,1,1,1,Moderate,16.2,0,0,46,-0.6
Volkswagen,e-Golf,85,27.06.2016,20,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,47,0.7
Volkswagen,e-Golf,85,26.06.2016,20,1.52,Summer tires,1,1,1,Moderate,7.6,0,0,51,-9.2
Volkswagen,e-Golf,85,26.06.2016,86,11.69,Summer tires,0,1,1,Moderate,13.8,1,0,63,-3
Volkswagen,e-Golf,85,26.06.2016,18,2.46,Summer tires,1,0,1,Moderate,13.7,0,0,44,-3.1
Volkswagen,e-Golf,85,25.06.2016,23,2.94,Summer tires,1,0,1,Moderate,12.8,0,0,61,-4
Volkswagen,e-Golf,85,25.06.2016,23,3.22,Summer tires,1,0,1,Moderate,14,0,0,46,-2.8
Volkswagen,e-Golf,85,24.06.2016,20,3.48,Summer tires,1,1,1,Moderate,17.4,0,0,45,0.6
Volkswagen,e-Golf,85,23.06.2016,33,2.5,Summer tires,1,0,1,Moderate,7.6,0,0,42,-9.2
Volkswagen,e-Golf,85,18.06.2016,37,3.66,Summer tires,1,0,1,Moderate,9.9,0,0,40,-6.9
Volkswagen,e-Golf,85,17.06.2016,4,0.49,Summer tires,1,1,1,Moderate,12.4,0,0,23,-4.4
Volkswagen,e-Golf,85,17.06.2016,25,2.52,Summer tires,1,1,1,Moderate,10.1,0,0,39,-6.7
Volkswagen,e-Golf,85,17.06.2016,20,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,54,0.7
Volkswagen,e-Golf,85,16.06.2016,20,3.34,Summer tires,1,1,1,Moderate,16.7,0,0,49,-0.1
Volkswagen,e-Golf,85,12.06.2016,44,5.19,Summer tires,0,1,1,Moderate,11.8,0,0,42,-5
Volkswagen,e-Golf,85,12.06.2016,216,23.32,Summer tires,0,1,1,Moderate,10.8,0,0,57,-6
Volkswagen,e-Golf,85,12.06.2016,42,5.16,Summer tires,1,0,1,Moderate,12.3,0,0,64,-4.5
Volkswagen,e-Golf,85,11.06.2016,173,19.89,Summer tires,0,1,1,Moderate,11.5,0,0,58,-5.3
Volkswagen,e-Golf,85,10.06.2016,70,8.05,Summer tires,0,1,0,Moderate,11.5,0,0,60,-5.3
Volkswagen,e-Golf,85,10.06.2016,20,3.52,Summer tires,1,1,1,Moderate,17.6,0,0,56,0.8
Volkswagen,e-Golf,85,09.06.2016,41,3.89,Summer tires,1,1,1,Moderate,9.5,0,0,41,-7.3
Volkswagen,e-Golf,85,09.06.2016,20,3.2,Summer tires,1,1,1,Moderate,16,0,0,43,-0.8
Volkswagen,e-Golf,85,08.06.2016,20,1.64,Summer tires,1,1,1,Moderate,8.2,0,0,51,-8.6
Volkswagen,e-Golf,85,08.06.2016,20,3.28,Summer tires,1,1,1,Moderate,16.4,0,0,41,-0.4
Volkswagen,e-Golf,85,08.06.2016,2,0.33,Summer tires,1,0,0,Moderate,16.9,0,0,19,0.1
Volkswagen,e-Golf,85,07.06.2016,22,2.02,Summer tires,1,1,1,Moderate,9.2,0,0,44,-7.6
Volkswagen,e-Golf,85,07.06.2016,20,3.4,Summer tires,1,1,1,Moderate,17,0,0,39,0.2
Volkswagen,e-Golf,85,07.06.2016,1,0.1,Summer tires,1,0,0,Moderate,10.3,0,0,15,-6.5
Volkswagen,e-Golf,85,06.06.2016,20,1.54,Summer tires,1,1,1,Moderate,7.7,0,0,53,-9.1
Volkswagen,e-Golf,85,06.06.2016,20,3.28,Summer tires,1,1,1,Moderate,16.4,0,0,48,-0.4
Volkswagen,e-Golf,85,01.06.2016,20,3.44,Summer tires,1,1,1,Moderate,17.2,0,0,45,0.4
Volkswagen,e-Golf,85,01.06.2016,7,0.91,Summer tires,1,0,0,Moderate,13.1,0,0,24,-3.7
Volkswagen,e-Golf,85,31.05.2016,22,1.76,Summer tires,1,1,1,Moderate,8,0,0,41,-8.8
Volkswagen,e-Golf,85,31.05.2016,20,2.34,Summer tires,1,1,1,Moderate,17.7,0,0,42,0.9
Volkswagen,e-Golf,85,30.05.2016,32,2.72,Summer tires,1,0,1,Moderate,8.5,0,0,42,-8.3
Volkswagen,e-Golf,85,30.05.2016,20,3.66,Summer tires,1,1,1,Moderate,18.3,0,0,36,1.5
Volkswagen,e-Golf,85,29.05.2016,160,18.24,Summer tires,1,1,1,Moderate,11.4,0,0,61,-5.4
Volkswagen,e-Golf,85,29.05.2016,3,0.4,Summer tires,1,0,0,Moderate,13.5,0,0,26,-3.3
Volkswagen,e-Golf,85,29.05.2016,3,0.28,Summer tires,1,0,0,Moderate,9.3,0,0,29,-7.5
Volkswagen,e-Golf,85,28.05.2016,4,0.58,Summer tires,1,0,0,Moderate,14.4,0,0,34,-2.4
Volkswagen,e-Golf,85,27.05.2016,187,22.25,Summer tires,0,1,1,Moderate,11.9,0,0,53,-4.9
Volkswagen,e-Golf,85,16.05.2016,20,1.6,Summer tires,1,1,1,Moderate,8,0,0,47,-8.8
Volkswagen,e-Golf,85,13.05.2016,20,3.34,Summer tires,1,1,1,Moderate,16.7,0,0,50,-0.1
Volkswagen,e-Golf,85,12.05.2016,20,1.54,Summer tires,1,1,1,Moderate,7.7,0,0,50,-9.1
Volkswagen,e-Golf,85,12.05.2016,20,3.26,Summer tires,1,1,1,Moderate,16.3,0,0,44,-0.5
Volkswagen,e-Golf,85,11.05.2016,35,3.01,Summer tires,1,1,1,Moderate,8.6,0,0,27,-8.2
Volkswagen,e-Golf,85,11.05.2016,20,3.52,Summer tires,1,1,1,Moderate,17.6,0,0,43,0.8
Volkswagen,e-Golf,85,10.05.2016,2,0.28,Summer tires,1,0,0,Moderate,14.4,0,0,25,-2.4
Volkswagen,e-Golf,85,10.05.2016,22,1.73,Summer tires,1,1,1,Moderate,7.9,0,0,37,-8.9
Volkswagen,e-Golf,85,10.05.2016,20,3.36,Summer tires,1,1,1,Moderate,16.8,0,0,49,0
Volkswagen,e-Golf,85,09.05.2016,22,1.65,Summer tires,1,1,1,Moderate,7.5,0,0,43,-9.3
Volkswagen,e-Golf,85,09.05.2016,20,3.32,Summer tires,1,1,1,Moderate,16.6,0,0,49,-0.2
Volkswagen,e-Golf,85,04.05.2016,8,0.91,Summer tires,1,0,1,Moderate,11.4,0,0,29,-5.4
Volkswagen,e-Golf,85,04.05.2016,20,1.58,Summer tires,1,1,1,Moderate,7.9,0,0,41,-8.9
Volkswagen,e-Golf,85,30.04.2016,42,3.78,Summer tires,0,1,1,Moderate,9,0,0,49,-7.8
Volkswagen,e-Golf,85,14.04.2016,19,1.42,Summer tires,1,1,1,Moderate,7.5,0,0,50,-9.3
Volkswagen,e-Golf,85,14.04.2016,19,3.53,Summer tires,1,1,1,Moderate,18.6,0,0,46,1.8
Volkswagen,e-Golf,85,16.10.2015,23,4.3,Summer tires,1,0,1,Moderate,18.7,0,0,20,1.9
Volkswagen,e-Golf,85,04.10.2015,34,4.01,Summer tires,1,0,1,Moderate,11.8,0,0,32,-5
Volkswagen,e-Golf,85,04.10.2015,34,4.01,Summer tires,1,0,1,Moderate,11.8,0,0,32,-5
Volkswagen,e-Golf,85,03.10.2015,8,1.02,Summer tires,1,0,0,Moderate,12.8,0,1,30,-4
Volkswagen,e-Golf,85,02.10.2015,4,0.59,Summer tires,1,0,0,Moderate,12.9,0,1,19,-3.9
Volkswagen,e-Golf,85,02.10.2015,4,0.69,Summer tires,1,0,0,Moderate,17.2,0,1,21,0.4
Volkswagen,e-Golf,85,01.10.2015,22,1.67,Summer tires,1,0,1,Moderate,7.6,0,0,28,-9.2
Volkswagen,e-Golf,85,01.10.2015,20,3.46,Summer tires,1,1,1,Moderate,17.3,0,0,37,0.5
Volkswagen,e-Golf,85,30.09.2015,20,1.64,Summer tires,1,1,1,Moderate,8.2,0,0,33,-8.6
Volkswagen,e-Golf,85,30.09.2015,20,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,38,0.7
Volkswagen,e-Golf,85,30.09.2015,2,0.3,Summer tires,1,0,0,Moderate,15,0,1,27,-1.8
Volkswagen,e-Golf,85,29.09.2015,2,0.21,Summer tires,1,0,0,Moderate,10.9,0,0,20,-5.9
Volkswagen,e-Golf,85,29.09.2015,20,1.72,Summer tires,1,1,1,Moderate,8.6,0,0,37,-8.2
Volkswagen,e-Golf,85,29.09.2015,20,3.82,Summer tires,1,1,1,Moderate,19.1,0,1,40,2.3
Volkswagen,e-Golf,85,29.09.2015,20,1.84,Summer tires,1,1,1,Moderate,9.2,0,0,37,-7.6
Volkswagen,e-Golf,85,28.09.2015,20,3.7,Summer tires,1,1,1,Moderate,18.5,0,1,39,1.7
Volkswagen,e-Golf,85,19.09.2015,110,14.52,Summer tires,1,1,1,Moderate,13.2,0,0,48,-3.6
Volkswagen,e-Golf,85,18.09.2015,36,4.14,Summer tires,0,1,1,Moderate,11.5,0,0,51,-5.3
Volkswagen,e-Golf,85,18.09.2015,37,4.88,Summer tires,0,1,1,Moderate,13.2,0,0,58,-3.6
Volkswagen,e-Golf,85,16.09.2015,23,3.06,Summer tires,1,0,0,Moderate,13.3,0,0,41,-3.5
Volkswagen,e-Golf,85,15.09.2015,14,1.95,Summer tires,0,1,0,Moderate,13.9,0,0,24,-2.9
Volkswagen,e-Golf,85,14.09.2015,76,8.66,Summer tires,0,1,1,Moderate,11.4,0,0,44,-5.4
Volkswagen,e-Golf,85,14.09.2015,48,5.08,Summer tires,0,1,1,Moderate,10.6,0,0,37,-6.2
Volkswagen,e-Golf,85,12.09.2015,22,3.63,Summer tires,1,1,1,Moderate,16.5,0,0,45,-0.3
Volkswagen,e-Golf,85,03.09.2015,28,2.77,Summer tires,0,0,1,Moderate,9.9,1,0,21,-6.9
Volkswagen,e-Golf,85,03.09.2015,20,1.82,Summer tires,1,1,1,Moderate,9.1,1,0,38,-7.7
Volkswagen,e-Golf,85,03.09.2015,20,3.6,Summer tires,1,1,1,Moderate,18,1,0,38,1.2
Volkswagen,e-Golf,85,02.09.2015,21,1.57,Summer tires,1,0,1,Moderate,7.5,0,0,33,-9.3
Volkswagen,e-Golf,85,02.09.2015,12,1.12,Summer tires,1,1,0,Moderate,9.4,0,0,37,-7.4
Volkswagen,e-Golf,85,02.09.2015,20,3.6,Summer tires,1,1,1,Moderate,18,0,0,33,1.2
Volkswagen,e-Golf,85,01.09.2015,2,0.22,Summer tires,1,0,0,Moderate,11.2,0,0,20,-5.6
Volkswagen,e-Golf,85,01.09.2015,20,1.64,Summer tires,1,1,1,Moderate,8.4,0,0,49,-8.4
Volkswagen,e-Golf,85,01.09.2015,20,3.54,Summer tires,1,1,1,Moderate,17.7,0,0,51,0.9
Volkswagen,e-Golf,85,31.08.2015,72,8.78,Summer tires,0,1,1,Moderate,12.2,0,0,53,-4.6
Volkswagen,e-Golf,85,31.08.2015,50,4.65,Summer tires,1,1,1,Moderate,9.3,0,0,51,-7.5
Volkswagen,e-Golf,85,31.08.2015,20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,45,1.1
Volkswagen,e-Golf,85,27.08.2015,20,3.76,Summer tires,1,1,1,Moderate,18.8,0,0,31,2
Volkswagen,e-Golf,85,26.08.2015,20,1.4,Summer tires,1,1,1,Moderate,7,0,0,34,-9.8
Volkswagen,e-Golf,85,25.08.2015,20,1.46,Summer tires,1,1,1,Moderate,7.3,0,0,47,-9.5
Volkswagen,e-Golf,85,25.08.2015,20,3.94,Summer tires,1,1,1,Moderate,19.7,0,0,37,2.9
Volkswagen,e-Golf,85,24.08.2015,20,1.54,Summer tires,1,1,1,Moderate,7.7,0,0,45,-9.1
Volkswagen,e-Golf,85,24.08.2015,20,3.54,Summer tires,1,1,1,Moderate,17.7,0,0,48,0.9
Volkswagen,e-Golf,85,23.08.2015,167,18.5,Summer tires,0,1,1,Moderate,11.1,0,0,62,-5.7
Volkswagen,e-Golf,85,23.08.2015,1,0.09,Summer tires,1,0,0,Moderate,8.8,0,0,16,-8
Volkswagen,e-Golf,85,22.08.2015,5,0.66,Summer tires,1,0,0,Moderate,13.3,0,0,29,-3.5
Volkswagen,e-Golf,85,21.08.2015,181,22.8,Summer tires,1,1,1,Moderate,12.6,0,0,62,-4.2
Volkswagen,e-Golf,85,21.08.2015,21,1.57,Summer tires,1,0,1,Moderate,7.5,0,0,29,-9.3
Volkswagen,e-Golf,85,21.08.2015,20,3.54,Summer tires,1,1,1,Moderate,17.7,0,0,43,0.9
Volkswagen,e-Golf,85,20.08.2015,20,1.58,Summer tires,1,1,1,Moderate,7.9,0,0,43,-8.9
Volkswagen,e-Golf,85,20.08.2015,20,3.88,Summer tires,1,1,1,Moderate,19.4,1,0,37,2.6
Volkswagen,e-Golf,85,19.08.2015,1,0.11,Summer tires,1,0,0,Moderate,10.5,0,0,13,-6.3
Volkswagen,e-Golf,85,19.08.2015,20,1.66,Summer tires,1,1,1,Moderate,8.3,0,0,41,-8.5
Volkswagen,e-Golf,85,19.08.2015,20,3.94,Summer tires,1,1,1,Moderate,19.7,1,0,40,2.9
Volkswagen,e-Golf,85,18.08.2015,21,1.47,Summer tires,1,0,1,Moderate,7,0,0,33,-9.8
Volkswagen,e-Golf,85,18.08.2015,13,1.43,Summer tires,1,1,0,Moderate,11,0,0,36,-5.8
Volkswagen,e-Golf,85,18.08.2015,20,3.78,Summer tires,1,1,1,Moderate,18.9,0,0,35,2.1
Volkswagen,e-Golf,85,17.08.2015,20,2.4,Summer tires,1,1,1,Moderate,12,0,0,30,-4.8
Volkswagen,e-Golf,85,17.08.2015,20,3.96,Summer tires,1,1,1,Moderate,19.8,0,0,41,3
Volkswagen,e-Golf,85,15.08.2015,2,0.22,Summer tires,1,0,0,Moderate,10.9,0,0,17,-5.9
Volkswagen,e-Golf,85,14.08.2015,11,1.16,Summer tires,1,1,0,Moderate,10.6,1,0,41,-6.2
Volkswagen,e-Golf,85,14.08.2015,21,1.42,Summer tires,1,0,1,Moderate,6.8,0,0,32,-10
Volkswagen,e-Golf,85,14.08.2015,20,3.54,Summer tires,1,1,1,Moderate,17.7,1,0,49,0.9
Volkswagen,e-Golf,85,13.08.2015,36,3.99,Summer tires,1,1,1,Moderate,11.1,1,0,27,-5.7
Volkswagen,e-Golf,85,13.08.2015,20,3.46,Summer tires,1,1,1,Moderate,17.3,0,0,42,0.5
Volkswagen,e-Golf,85,12.08.2015,2,0.18,Summer tires,1,0,0,Moderate,9.1,0,0,27,-7.7
Volkswagen,e-Golf,85,12.08.2015,20,1.54,Summer tires,1,1,1,Moderate,7.7,0,0,43,-9.1
Volkswagen,e-Golf,85,12.08.2015,20,3.32,Summer tires,1,1,1,Moderate,16.6,0,0,49,-0.2
Volkswagen,e-Golf,85,12.08.2015,6,0.89,Summer tires,1,0,0,Moderate,14.9,0,0,23,-1.9
Volkswagen,e-Golf,85,11.08.2015,23,2.18,Summer tires,1,1,1,Moderate,9.5,0,0,23,-7.3
Volkswagen,e-Golf,85,11.08.2015,20,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,46,0.7
Volkswagen,e-Golf,85,10.08.2015,20,3.64,Summer tires,1,1,1,Moderate,18.2,0,0,54,1.4
Volkswagen,e-Golf,85,09.08.2015,53,6.3,Summer tires,1,1,0,Moderate,11.9,1,0,60,-4.9
Volkswagen,e-Golf,85,07.08.2015,20,1.58,Summer tires,1,1,1,Moderate,7.9,0,0,43,-8.9
Volkswagen,e-Golf,85,07.08.2015,20,3.59,Summer tires,1,1,1,Moderate,17.9,0,0,47,1.1
Volkswagen,e-Golf,85,06.08.2015,21,1.24,Summer tires,1,0,1,Moderate,5.9,0,0,35,-10.9
Volkswagen,e-Golf,85,06.08.2015,11,1.21,Summer tires,1,1,0,Moderate,11,0,0,37,-5.8
Volkswagen,e-Golf,85,06.08.2015,20,3.32,Summer tires,1,1,1,Moderate,16.6,0,0,47,-0.2
Volkswagen,e-Golf,85,04.08.2015,22,1.83,Summer tires,1,1,1,Moderate,8.3,0,0,43,-8.5
Volkswagen,e-Golf,85,04.08.2015,20,3.22,Summer tires,1,1,1,Moderate,16.1,0,0,48,-0.7
Volkswagen,e-Golf,85,03.08.2015,20,1.36,Summer tires,1,1,1,Moderate,6.8,0,0,49,-10
Volkswagen,e-Golf,85,03.08.2015,1,0.09,Summer tires,1,0,0,Moderate,9.1,0,0,13,-7.7
Volkswagen,e-Golf,85,03.08.2015,20,3.44,Summer tires,1,1,1,Moderate,17.2,0,0,46,0.4
Volkswagen,e-Golf,85,24.07.2015,20,1.6,Summer tires,1,1,1,Moderate,8,0,0,48,-8.8
Volkswagen,e-Golf,85,24.07.2015,20,3.34,Summer tires,1,1,1,Moderate,16.7,0,0,49,-0.1
Volkswagen,e-Golf,85,23.07.2015,33,2.67,Summer tires,1,0,1,Moderate,8.1,0,0,40,-8.7
Volkswagen,e-Golf,85,23.07.2015,20,3.34,Summer tires,1,1,1,Moderate,16.7,0,0,52,-0.1
Volkswagen,e-Golf,85,22.07.2015,20,1.56,Summer tires,1,1,1,Moderate,7.8,0,0,38,-9
Volkswagen,e-Golf,85,22.07.2015,20,3.16,Summer tires,1,1,1,Moderate,15.8,0,0,48,-1
Volkswagen,e-Golf,85,21.07.2015,8,0.75,Summer tires,1,0,0,Moderate,9.4,0,0,16,-7.4
Volkswagen,e-Golf,85,21.07.2015,20,1.48,Summer tires,1,1,1,Moderate,7.4,0,0,40,-9.4
Volkswagen,e-Golf,85,21.07.2015,20,3.42,Summer tires,1,1,1,Moderate,17.1,0,0,50,0.3
Volkswagen,e-Golf,85,20.07.2015,5,0.54,Summer tires,1,0,0,Moderate,10.7,0,0,14,-6.1
Volkswagen,e-Golf,85,12.07.2015,168,21.16,Summer tires,0,1,1,Moderate,12.6,1,0,45,-4.2
Volkswagen,e-Golf,85,10.07.2015,21,1.47,Summer tires,1,0,1,Moderate,7,0,0,39,-9.8
Volkswagen,e-Golf,85,10.07.2015,11,1.31,Summer tires,1,1,0,Moderate,11.9,0,0,35,-4.9
Volkswagen,e-Golf,85,10.07.2015,20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,47,1.1
Volkswagen,e-Golf,85,08.07.2015,8,1.13,Summer tires,1,0,0,Moderate,14.2,0,0,25,-2.6
Volkswagen,e-Golf,85,07.07.2015,22,1.84,Summer tires,1,1,1,Moderate,8.4,0,0,42,-8.4
Volkswagen,e-Golf,85,07.07.2015,20,3.46,Summer tires,1,1,1,Moderate,17.3,0,0,49,0.5
Volkswagen,e-Golf,85,03.07.2015,43,3.87,Summer tires,1,1,0,Moderate,9,0,0,37,-7.8
Volkswagen,e-Golf,85,02.07.2015,21,3.49,Summer tires,1,1,1,Moderate,16.6,0,0,53,-0.2
