manufacturer,model,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Renault,ZOE,Intens,65,22.11.2016,,0.0,0.0,Electricity,,0,0,0,,,0,0,,,
Renault,ZOE,Intens,65,21.11.2016,,0.0,0.0,Electricity,,0,0,0,,,0,0,,,
Renault,ZOE,Intens,65,03.11.2016,33216,1864.0,301.0,Electricity,,0,0,0,,16.15,0,0,,2.349999999999998,
Renault,ZOE,Intens,65,01.10.2016,30970,1572.0,217.0,Electricity,,0,0,0,,13.8,0,0,,0.0,
Renault,ZOE,Intens,65,15.09.2016,,0.0,0.0,Electricity,,0,0,0,,,0,0,,,
Renault,ZOE,Intens,65,01.09.2016,29398,2556.0,328.0,Electricity,,0,0,0,,12.83,0,0,,-0.9700000000000006,
Renault,ZOE,Intens,65,01.08.2016,28238,1196.0,167.0,Electricity,,0,0,0,,13.96,0,0,,0.16000000000000014,
Renault,ZOE,Intens,65,08.07.2016,26953,741.0,108.0,Electricity,,0,0,0,,14.57,0,0,,0.7699999999999996,
Renault,ZOE,Intens,65,14.06.2016,,0.0,0.0,Electricity,,0,0,0,,,0,0,,,
Renault,ZOE,Intens,65,01.06.2016,26212,830.0,122.0,Electricity,,0,0,0,,14.7,0,0,,0.8999999999999986,
Renault,ZOE,Intens,65,02.05.2016,24767,1881.0,308.0,Electricity,,0,0,0,,16.37,0,0,,2.5700000000000003,
Renault,ZOE,Intens,65,04.04.2016,22884,1613.0,298.0,Electricity,,0,0,0,,18.47,0,0,,4.669999999999998,
Renault,ZOE,Intens,65,02.03.2016,21271,1687.0,290.0,Electricity,,0,0,0,,17.19,0,0,,3.3900000000000006,
Renault,ZOE,Intens,65,23.02.2016,,0.0,0.0,Electricity,,0,0,0,,,0,0,,,
Renault,ZOE,Intens,65,01.02.2016,19584,1500.0,287.0,Electricity,,0,0,0,,19.13,0,0,,5.329999999999998,
Renault,ZOE,Intens,65,04.01.2016,18084,1377.0,245.0,Electricity,,0,0,0,,17.79,0,0,,3.9899999999999984,
Renault,ZOE,Intens,65,02.12.2015,16707,1540.0,260.0,Electricity,,0,0,0,,16.88,0,0,,3.0799999999999983,
Renault,ZOE,Intens,65,12.11.2015,,0.0,0.0,Electricity,,0,0,0,,,0,0,,,
Renault,ZOE,Intens,65,03.11.2015,15126,1893.0,314.0,Electricity,,0,0,0,,16.59,0,0,,2.789999999999999,
Renault,ZOE,Intens,65,02.10.2015,13233,2255.0,333.0,Electricity,,0,0,0,,14.77,0,0,,0.9699999999999989,
Renault,ZOE,Intens,65,01.09.2015,10979,900.0,133.0,Electricity,,0,0,0,,14.78,0,0,,0.9799999999999986,
Renault,ZOE,Intens,65,14.08.2015,,0.0,0.0,Electricity,,0,0,0,,,0,0,,,
Renault,ZOE,Intens,65,03.07.2015,8359,3888.0,278.0,Electricity,,0,0,0,,,0,0,,,
Renault,ZOE,Intens,65,04.05.2015,5408,937.0,150.0,Electricity,,0,0,0,,16.01,0,0,,2.210000000000001,
Renault,ZOE,Intens,65,05.03.2015,3676,1147.0,239.0,Electricity,,0,0,0,,20.84,0,0,,7.039999999999999,
Renault,ZOE,Intens,65,11.02.2015,2529,1029.0,206.0,Electricity,,0,0,0,,20.02,0,0,,6.219999999999999,
Renault,ZOE,Intens,65,02.02.2015,1500,0.0,20.0,Electricity,,0,0,0,,,0,0,,,Autohaus Volladung
Renault,ZOE,ZOE,65,03.06.2020,108611,2423.0,336.0,Electricity,Winter tires,1,1,1,Fast,13.87,1,0,,0.06999999999999851,
Renault,ZOE,ZOE,65,02.05.2020,106188,1464.0,222.0,Electricity,Winter tires,1,1,1,Normal,15.16,0,1,,1.3599999999999994,
Renault,ZOE,ZOE,65,14.03.2020,104724,2399.0,396.0,Electricity,Winter tires,1,1,1,Normal,16.51,0,1,,2.710000000000001,
Renault,ZOE,ZOE,65,22.01.2020,102325,1470.0,257.0,Electricity,Winter tires,1,1,1,Normal,17.48,0,1,,3.6799999999999997,
Renault,ZOE,ZOE,65,31.12.2019,100855,428.0,70.0,Electricity,Winter tires,1,1,1,Normal,16.36,0,1,,2.5599999999999987,
Renault,ZOE,ZOE,65,26.12.2019,100427,999.0,173.0,Electricity,Winter tires,1,1,1,Normal,17.32,0,1,,3.5199999999999996,
Renault,ZOE,ZOE,65,08.12.2019,99428,539.0,90.0,Electricity,Winter tires,1,1,1,Normal,16.7,1,1,,2.8999999999999986,
Renault,ZOE,ZOE,65,01.12.2019,98889,671.0,113.0,Electricity,Winter tires,1,1,1,Normal,16.84,1,1,,3.039999999999999,
Renault,ZOE,ZOE,65,20.11.2019,98218,920.0,155.0,Electricity,Winter tires,1,1,1,Normal,16.85,1,1,,3.0500000000000007,
Renault,ZOE,ZOE,65,20.11.2019,97298,2240.0,361.0,Electricity,Summer tires,1,1,1,Normal,16.12,1,1,,2.3200000000000003,
Renault,ZOE,ZOE,65,13.10.2019,95058,848.0,123.0,Electricity,Summer tires,1,1,1,Fast,14.5,1,1,,0.6999999999999993,
Renault,ZOE,ZOE,65,16.09.2019,94210,1487.0,240.0,Electricity,Summer tires,1,1,1,Fast,16.14,1,1,,2.34,
Renault,ZOE,ZOE,65,13.08.2019,92723,3330.0,470.0,Electricity,Summer tires,1,1,1,Fast,14.11,1,1,,0.3099999999999987,
Renault,ZOE,ZOE,65,13.07.2019,89393,3243.0,480.0,Electricity,Summer tires,1,1,1,Normal,14.8,1,1,,1.0,
Renault,ZOE,ZOE,65,24.05.2019,86150,1859.0,320.0,Electricity,Winter tires,1,1,1,Normal,17.21,1,1,,3.41,
Renault,ZOE,ZOE,65,24.02.2019,84291,418.0,72.0,Electricity,Winter tires,1,1,1,Normal,17.22,1,1,,3.419999999999998,
Renault,ZOE,ZOE,65,17.02.2019,83873,3350.0,623.0,Electricity,Winter tires,1,1,1,Normal,18.6,1,1,,4.800000000000001,
Renault,ZOE,ZOE,65,16.12.2018,80523,1815.0,326.0,Electricity,Winter tires,1,1,1,Normal,17.96,1,1,,4.16,
Renault,ZOE,ZOE,65,14.11.2018,78708,1421.0,233.0,Electricity,Summer tires,1,1,1,Normal,16.4,1,1,,2.599999999999998,
Renault,ZOE,ZOE,65,20.10.2018,77287,1301.0,189.0,Electricity,Summer tires,1,1,1,Normal,14.53,1,0,,0.7299999999999986,
Renault,ZOE,ZOE,65,15.09.2018,75986,5261.0,737.0,Electricity,Summer tires,1,1,1,Normal,14.01,1,0,,0.20999999999999908,
Renault,ZOE,ZOE,65,28.05.2018,70725,1285.0,184.0,Electricity,Summer tires,1,1,1,Normal,14.32,1,0,,0.5199999999999996,
Renault,ZOE,ZOE,65,30.04.2018,69440,215.0,31.0,Electricity,Winter tires,1,1,1,Fast,14.42,1,1,,0.6199999999999992,
Renault,ZOE,ZOE,65,25.04.2018,69225,1948.0,314.0,Electricity,Winter tires,1,1,1,Fast,16.12,1,1,,2.3200000000000003,
Renault,ZOE,ZOE,65,17.03.2018,67277,4141.0,775.0,Electricity,Winter tires,1,1,1,Normal,18.72,0,1,,4.919999999999998,
Renault,ZOE,ZOE,65,06.12.2017,63136,2092.0,362.0,Electricity,Winter tires,1,1,1,Fast,17.3,0,1,,3.5,
Renault,ZOE,ZOE,65,01.11.2017,61044,1612.0,236.0,Electricity,Winter tires,1,1,1,Normal,14.64,1,1,,0.8399999999999999,
Renault,ZOE,ZOE,65,24.09.2017,59432,929.0,134.0,Electricity,Winter tires,1,1,1,Fast,14.42,1,1,,0.6199999999999992,
Renault,ZOE,ZOE,65,13.09.2017,58503,2408.0,330.0,Electricity,Winter tires,1,1,1,Fast,13.7,1,1,,-0.10000000000000142,
Renault,ZOE,ZOE,65,01.08.2017,56095,1267.0,167.0,Electricity,Winter tires,1,1,1,Normal,13.18,1,0,,-0.620000000000001,
Renault,ZOE,ZOE,65,26.06.2017,54828,737.0,98.0,Electricity,Winter tires,1,1,1,Normal,13.3,1,0,,-0.5,
Renault,ZOE,ZOE,65,09.06.2017,54090,1276.0,167.0,Electricity,Winter tires,1,1,1,Normal,13.09,1,0,,-0.7100000000000009,
Renault,ZOE,ZOE,65,19.05.2017,52814,1307.0,187.0,Electricity,Winter tires,1,0,1,Normal,14.31,0,1,,0.5099999999999998,
Renault,ZOE,ZOE,65,25.04.2017,51507,1223.0,172.0,Electricity,Winter tires,1,1,1,Normal,14.06,0,1,,0.2599999999999998,
Renault,ZOE,ZOE,65,30.03.2017,50284,2163.0,322.0,Electricity,Winter tires,1,0,1,Normal,14.89,0,1,,1.0899999999999999,
Renault,ZOE,ZOE,65,19.02.2017,48121,857.0,149.0,Electricity,Winter tires,1,1,1,Fast,17.39,0,1,,3.59,
Renault,ZOE,ZOE,65,07.02.2017,47264,2280.0,423.0,Electricity,Winter tires,1,1,1,Normal,18.55,0,1,,4.75,
Renault,ZOE,ZOE,65,01.01.2017,44984,1380.0,247.0,Electricity,Winter tires,1,1,1,Normal,17.9,0,0,,4.099999999999998,
Renault,ZOE,ZOE,65,30.11.2016,43604,1050.0,173.0,Electricity,Winter tires,1,1,1,Normal,16.48,0,0,,2.6799999999999997,
Renault,ZOE,ZOE,65,16.11.2016,42554,4606.0,675.0,Electricity,Summer tires,1,1,1,Normal,14.65,1,0,,0.8499999999999996,
Renault,ZOE,ZOE,65,28.08.2016,37948,1023.0,127.0,Electricity,Summer tires,1,1,1,Normal,12.41,1,0,,-1.3900000000000006,
Renault,ZOE,ZOE,65,13.08.2016,36925,921.0,120.0,Electricity,Summer tires,1,1,1,Normal,13.03,1,0,,-0.7700000000000014,
Renault,ZOE,ZOE,65,06.07.2016,35904,5300.0,781.0,Electricity,Summer tires,1,1,1,Fast,14.74,1,0,,0.9399999999999995,
Renault,ZOE,ZOE,65,23.04.2016,30604,3904.0,645.0,Electricity,Winter tires,0,1,1,Fast,16.52,0,0,,2.719999999999999,
Renault,ZOE,ZOE,65,16.01.2016,26700,2172.0,392.0,Electricity,Winter tires,0,1,1,Normal,18.05,0,0,,4.25,
Renault,ZOE,ZOE,65,27.11.2015,24528,600.0,91.0,Electricity,All-year tires,1,1,1,Normal,15.17,0,0,,1.3699999999999992,
Renault,ZOE,ZOE,65,01.11.2015,23928,1738.0,255.0,Electricity,Summer tires,1,1,1,Normal,14.67,0,0,,0.8699999999999992,
Renault,ZOE,ZOE,65,12.07.2015,22190,2060.0,274.0,Electricity,Summer tires,1,1,1,Normal,13.3,0,0,,-0.5,
Renault,ZOE,ZOE,65,04.06.2015,19890,512.0,73.0,Electricity,Summer tires,1,1,1,Normal,14.26,0,0,,0.4599999999999991,
Renault,ZOE,ZOE,65,18.05.2015,19378,1416.0,196.0,Electricity,Summer tires,0,1,0,Moderate,13.84,0,0,,0.03999999999999915,
Renault,ZOE,ZOE,65,15.05.2015,17962,706.0,99.0,Electricity,Summer tires,1,1,1,Normal,14.02,0,0,,0.21999999999999886,
Renault,ZOE,ZOE,65,29.04.2015,17256,155.0,24.0,Electricity,Summer tires,1,1,1,Fast,15.48,0,0,,1.6799999999999997,
Renault,ZOE,ZOE,65,26.04.2015,17101,386.0,57.0,Electricity,Summer tires,1,1,1,Normal,14.77,0,0,,0.9699999999999989,
Renault,ZOE,ZOE,65,19.04.2015,16715,498.0,81.0,Electricity,All-year tires,1,1,1,Normal,16.27,0,0,,2.469999999999999,
Renault,ZOE,ZOE,65,09.03.2015,16216,991.0,177.0,Electricity,Winter tires,1,1,1,Normal,17.86,0,0,,4.059999999999999,
Renault,ZOE,ZOE,65,14.02.2015,15226,278.9,50.0,Electricity,Winter tires,1,1,1,Normal,17.93,0,0,,4.129999999999999,
Renault,ZOE,ZOE,65,08.02.2015,14862,210.0,42.0,Electricity,Winter tires,1,1,1,Normal,20.0,0,0,,6.199999999999999,
Renault,ZOE,ZOE,65,02.02.2015,14652,302.0,60.0,Electricity,Winter tires,1,1,1,Normal,19.87,0,0,,6.07,
Renault,ZOE,ZOE,65,25.01.2015,14350,506.0,93.0,Electricity,Winter tires,1,1,1,Normal,18.38,0,0,,4.579999999999998,
Renault,ZOE,ZOE,65,09.01.2015,13844,1266.0,233.0,Electricity,Winter tires,1,1,1,Normal,18.4,0,0,,4.599999999999998,
Renault,ZOE,ZOE,65,13.12.2014,12578,206.0,37.0,Electricity,Winter tires,1,0,1,Normal,17.96,0,0,,4.16,
Renault,ZOE,ZOE,65,09.12.2014,12372,58.0,10.0,Electricity,Winter tires,0,1,0,Normal,17.24,0,0,,3.4399999999999977,
Renault,ZOE,ZOE,65,08.12.2014,12314,316.0,46.0,Electricity,Winter tires,1,1,1,Normal,14.56,0,0,,0.7599999999999998,
Renault,ZOE,ZOE,65,07.12.2014,11998,623.0,108.0,Electricity,Winter tires,1,1,1,Normal,17.34,0,0,,3.539999999999999,
Renault,ZOE,ZOE,65,21.11.2014,11375,97.0,16.0,Electricity,Winter tires,1,1,1,Normal,16.49,0,0,,2.6899999999999977,
Renault,ZOE,ZOE,65,18.11.2014,11278,866.0,141.0,Electricity,Summer tires,1,1,1,Normal,16.28,0,0,,2.4800000000000004,
Renault,ZOE,ZOE,65,19.10.2014,10404,461.0,63.0,Electricity,Summer tires,1,1,1,Normal,13.67,0,0,,-0.13000000000000078,
Renault,ZOE,ZOE,65,03.10.2014,9943,988.0,136.0,Electricity,Summer tires,1,1,1,Normal,13.77,0,0,,-0.030000000000001137,
Renault,ZOE,ZOE,65,03.09.2014,8955,929.0,126.0,Electricity,Summer tires,1,1,1,Normal,13.56,0,0,,-0.2400000000000002,
Renault,ZOE,ZOE,65,19.08.2014,8026,401.0,56.0,Electricity,Summer tires,1,1,1,Normal,13.97,0,0,,0.16999999999999993,
Renault,ZOE,ZOE,65,10.08.2014,7625,269.0,30.0,Electricity,Summer tires,1,1,1,Normal,11.15,0,0,,-2.6500000000000004,
Renault,ZOE,ZOE,65,04.08.2014,7356,1045.0,140.0,Electricity,Summer tires,1,1,1,Normal,13.4,0,0,,-0.40000000000000036,
Renault,ZOE,ZOE,65,24.06.2014,6311,319.0,44.0,Electricity,Summer tires,1,1,1,Normal,13.79,0,0,,-0.010000000000001563,
Renault,ZOE,ZOE,65,09.06.2014,5992,532.0,72.0,Electricity,Summer tires,1,1,1,Normal,13.53,0,0,,-0.27000000000000135,
Renault,ZOE,ZOE,65,22.05.2014,5460,5460.0,0.0,Electricity,Summer tires,1,1,1,Moderate,,0,0,,,
Renault,ZOE,Zoé Intens,65,10.11.2014,16099,68.0,10.95,Electricity,Summer tires,1,0,0,Normal,16.1,0,1,27.6,2.3000000000000007,Lyon
Renault,ZOE,Zoé Intens,65,26.10.2014,16030,139.0,18.77,Electricity,Summer tires,0,1,1,Normal,13.5,0,1,62.0,-0.3000000000000007,Chalon/Lyon | Autoroute Mâcon/Villefranche @100km/h
Renault,ZOE,Zoé Intens,65,24.10.2014,15892,137.0,19.45,Electricity,Summer tires,0,1,1,Normal,14.2,0,1,62.9,0.3999999999999986,Lyon/Chalon | Autoroute Villefranche/Mâcon @100km/h
Renault,ZOE,Zoé Intens,65,24.10.2014,15755,43.0,6.32,Electricity,Summer tires,1,0,0,Normal,14.7,0,0,33.9,0.8999999999999986,Lyon
Renault,ZOE,Zoé Intens,65,12.10.2014,15712,137.0,19.45,Electricity,Summer tires,0,1,1,Normal,14.2,0,1,67.8,0.3999999999999986,Chalon/Lyon | Autoroute Mâcon/Villefranche @100km/h
Renault,ZOE,Zoé Intens,65,10.10.2014,15575,136.0,19.04,Electricity,Summer tires,0,1,1,Normal,14.0,0,1,56.7,0.1999999999999993,Lyon/Chalon | Autoroute Villefranche/Mâcon @100km/h
Renault,ZOE,Zoé Intens,65,10.10.2014,15439,16.0,2.16,Electricity,Summer tires,1,0,0,Normal,13.5,0,0,18.9,-0.3000000000000007,Lyon
Renault,ZOE,Zoé Intens,65,28.09.2014,15423,135.0,17.28,Electricity,Summer tires,0,0,1,Normal,12.8,1,0,51.8,-1.0,Chalon/Lyon
Renault,ZOE,Zoé Intens,65,28.09.2014,15288,27.0,4.75,Electricity,Summer tires,0,0,1,Fast,17.59,0,1,44.7,3.789999999999999,Mercurey&lt;-&gt;PMO
Renault,ZOE,Zoé Intens,65,28.09.2014,15261,137.0,19.32,Electricity,Summer tires,0,1,1,Normal,14.1,1,0,64.0,0.29999999999999893,Lyon/Chalon | Autoroute Villefranche/Mâcon @100km/h
Renault,ZOE,Zoé Intens,65,26.09.2014,15124,23.0,3.57,Electricity,Summer tires,1,0,0,Normal,15.52,1,0,15.0,1.7199999999999989,Lyon
Renault,ZOE,Zoé Intens,65,07.09.2014,15101,136.0,18.09,Electricity,Summer tires,0,1,1,Normal,13.3,1,0,64.5,-0.5,Chalon/Lyon | Autoroute Mâcon/Villefranche @100km/h
Renault,ZOE,Zoé Intens,65,06.09.2014,14965,216.0,29.16,Electricity,Summer tires,1,0,1,Normal,13.5,1,0,35.8,-0.3000000000000007,Mercurey&lt;-&gt;Chalon
Renault,ZOE,Zoé Intens,65,22.08.2014,14749,142.0,18.6,Electricity,Summer tires,0,1,1,Normal,13.1,1,0,60.8,-0.7000000000000011,Lyon/Chalon | Autoroute Villefranche/Mâcon @100km/h
Renault,ZOE,Zoé Intens,65,17.08.2014,14607,137.0,17.67,Electricity,Summer tires,0,1,1,Normal,12.9,1,0,65.3,-0.9000000000000004,Chalon/Lyon | Autoroute Mâcon/Villefranche @100km/h
Renault,ZOE,Zoé Intens,65,16.08.2014,14470,222.0,34.41,Electricity,Summer tires,0,0,1,Fast,15.5,1,1,68.2,1.6999999999999993,Mercurey / Marcigny / Mercurey
Renault,ZOE,Zoé Intens,65,13.08.2014,14248,147.0,19.4,Electricity,Summer tires,0,1,1,Normal,13.2,1,0,58.1,-0.6000000000000014,Lyon/Chalon | Autoroute Villefranche/Mâcon @100km/h
Renault,ZOE,Zoé Intens,65,12.08.2014,14101,44.0,6.07,Electricity,Summer tires,1,0,0,Normal,13.8,1,0,32.4,0.0,Lyon
Renault,ZOE,Zoé Intens,65,03.08.2014,14057,136.0,17.68,Electricity,Summer tires,0,1,1,Normal,13.0,1,0,60.7,-0.8000000000000007,Chalon/Lyon | Autoroute Mâcon/Villefranche @100km/h
Renault,ZOE,Zoé Intens,65,01.08.2014,13921,137.0,18.08,Electricity,Summer tires,0,1,1,Normal,13.2,1,0,58.5,-0.6000000000000014,Lyon/Chalon | Autoroute Villefranche/Mâcon @110km/h
Renault,ZOE,Zoé Intens,65,31.07.2014,13784,50.0,6.4,Electricity,Summer tires,1,0,0,Normal,12.8,0,0,21.2,-1.0,Lyon
Renault,ZOE,Zoé Intens,65,21.07.2014,13734,138.0,18.08,Electricity,Summer tires,0,1,1,Normal,13.1,1,0,62.5,-0.7000000000000011,Chalon/Lyon | Autoroute Mâcon/Villefranche @100km/h
Renault,ZOE,Zoé Intens,65,20.07.2014,13596,98.0,13.03,Electricity,Summer tires,0,0,1,Normal,13.3,1,0,45.6,-0.5,Mercurey&lt;-&gt;PMO
Renault,ZOE,Zoé Intens,65,18.07.2014,13498,70.0,10.08,Electricity,Summer tires,0,0,1,Normal,14.4,0,0,,0.5999999999999996,Mercurey&lt;-&gt;CHU
Renault,ZOE,Zoé Intens,65,14.07.2014,13428,148.0,19.54,Electricity,Summer tires,0,0,1,Normal,13.2,0,0,,-0.6000000000000014,Mercurey&lt;-&gt;PMO
Renault,ZOE,Zoé Intens,65,11.07.2014,13280,136.0,18.77,Electricity,Summer tires,0,1,1,Normal,13.8,0,0,,0.0,Lyon/Chalon | Autoroute Villefranche/Mâcon @96km/h
Renault,ZOE,Zoé Intens,65,10.07.2014,13144,30.0,4.8,Electricity,Summer tires,1,0,0,Normal,16.0,0,0,,2.1999999999999993,Lyon
Renault,ZOE,Zoé Intens,65,07.07.2014,13114,132.0,17.55,Electricity,Summer tires,0,0,1,Normal,13.3,1,0,,-0.5,Chalon/Lyon
Renault,ZOE,Zoé Intens,65,06.07.2014,12982,695.0,95.2,Electricity,Summer tires,0,0,1,Normal,13.7,1,1,,-0.10000000000000142,Total depuis Avril 2013 Mercurey&lt;-&gt;Chalon
Renault,ZOE,Zoé Intens,65,06.07.2014,12982,2085.0,346.2,Electricity,Summer tires,1,0,0,Normal,16.6,1,1,,2.8000000000000007,Total depuis Avril 2013 Lyon
Renault,ZOE,Zoé Intens,65,05.07.2014,12982,9167.0,1247.0,Electricity,Summer tires,0,1,1,Normal,13.6,1,1,,-0.20000000000000107,Total depuis Avril 2013 Chalon/Lyon
Renault,ZOE,Zoé Intens,65,30.03.2013,5,0.0,0.0,Electricity,Summer tires,0,0,0,Normal,,0,0,,,
Renault,ZOE,Zoe Intens Q90,65,25.10.2019,23324,2779.0,398.0,Electricity,Summer tires,1,1,1,Normal,14.8,1,1,,1.0,
Renault,ZOE,Zoe Intens Q90,65,28.04.2019,20545,5410.0,913.0,Electricity,Winter tires,1,1,1,Normal,16.8,1,1,50.3,3.0,
Renault,ZOE,Zoe Intens Q90,65,13.12.2018,15135,1113.0,161.0,Electricity,Winter tires,1,1,1,Normal,14.5,1,0,,0.6999999999999993,
Renault,ZOE,Zoe Intens Q90,65,23.10.2018,14022,4405.0,623.0,Electricity,All-year tires,1,1,1,Normal,14.1,1,0,,0.29999999999999893,
Renault,ZOE,Zoe Intens Q90,65,17.06.2018,9617,3074.0,432.0,Electricity,Summer tires,1,1,1,Normal,14.0,1,0,50.7,0.1999999999999993,
Renault,ZOE,Zoe Intens Q90,65,11.04.2018,6543,840.0,117.0,Electricity,Winter tires,1,1,1,Normal,13.9,1,1,,0.09999999999999964,
Renault,ZOE,Zoe Intens Q90,65,03.04.2018,5703,96.0,17.0,Electricity,Winter tires,1,1,1,Normal,17.8,1,1,,4.0,
Renault,ZOE,Zoe Intens Q90,65,02.04.2018,5607,5607.0,1000.0,Electricity,Winter tires,1,1,1,Normal,17.8,1,1,,4.0,
Renault,ZOE,Intens,63,19.08.2020,26980,239.0,32.39,Electricity,Summer tires,1,1,0,Moderate,13.55,0,0,,-0.25,
Renault,ZOE,Intens,63,14.08.2020,26741,85.0,16.09,Electricity,Summer tires,1,1,0,Moderate,18.93,0,0,,5.129999999999999,
Renault,ZOE,Intens,63,08.08.2020,26656,97.0,17.71,Electricity,Summer tires,1,1,0,Moderate,18.26,0,0,,4.460000000000001,
Renault,ZOE,Intens,63,02.08.2020,26559,85.0,23.88,Electricity,Summer tires,1,1,0,Moderate,15.45,0,0,,1.6499999999999986,
Renault,ZOE,Intens,63,26.07.2020,26474,127.0,8.87,Electricity,Summer tires,1,1,0,Moderate,15.45,0,0,,1.6499999999999986,
Renault,ZOE,Intens,63,11.07.2020,26347,48.0,12.6,Electricity,Summer tires,1,1,0,Moderate,16.92,0,0,,3.120000000000001,
Renault,ZOE,Intens,63,10.07.2020,26299,142.0,34.27,Electricity,Summer tires,1,1,0,Moderate,16.92,0,0,,3.120000000000001,
Renault,ZOE,Intens,63,29.06.2020,26157,44.0,12.55,Electricity,Summer tires,1,1,0,Moderate,16.92,0,0,,3.120000000000001,
Renault,ZOE,Intens,63,27.06.2020,26113,129.0,1.99,Electricity,Summer tires,1,1,0,Moderate,16.92,0,0,,3.120000000000001,
Renault,ZOE,Intens,63,26.06.2020,25984,6.0,2.48,Electricity,Summer tires,1,1,0,Moderate,41.33,0,0,,27.529999999999998,
Renault,ZOE,Intens,63,25.06.2020,25978,34.0,7.25,Electricity,Summer tires,1,1,0,Moderate,21.32,0,0,,7.52,
Renault,ZOE,Intens,63,25.06.2020,25944,24.0,4.0,Electricity,Summer tires,1,1,0,Moderate,16.67,0,0,,2.870000000000001,
Renault,ZOE,Intens,63,23.06.2020,25920,25.0,6.31,Electricity,Summer tires,1,1,0,Moderate,15.84,0,0,,2.039999999999999,
Renault,ZOE,Intens,63,20.06.2020,25895,169.0,30.68,Electricity,Summer tires,1,1,0,Moderate,15.84,0,0,,2.039999999999999,
Renault,ZOE,Intens,63,18.06.2020,25726,23.0,20.0,Electricity,Summer tires,1,1,0,Moderate,15.84,0,0,,2.039999999999999,
Renault,ZOE,Intens,63,18.06.2020,25703,74.0,5.14,Electricity,Summer tires,1,1,0,Moderate,15.84,0,0,,2.039999999999999,
Renault,ZOE,Intens,63,17.06.2020,25629,105.0,5.14,Electricity,Summer tires,1,1,0,Moderate,15.84,0,0,,2.039999999999999,
Renault,ZOE,Intens,63,16.06.2020,25524,31.0,29.4,Electricity,Summer tires,1,1,0,Moderate,15.84,0,0,,2.039999999999999,
Renault,ZOE,Intens,63,15.06.2020,25493,65.0,4.1,Electricity,Summer tires,1,1,0,Moderate,15.84,0,0,,2.039999999999999,
Renault,ZOE,Intens,63,13.06.2020,25428,70.0,1.82,Electricity,Summer tires,1,1,0,Moderate,15.84,0,0,,2.039999999999999,
Renault,ZOE,Intens,63,13.06.2020,25358,35.0,8.94,Electricity,Summer tires,1,1,0,Moderate,15.84,0,0,,2.039999999999999,
Renault,ZOE,Intens,63,09.06.2020,25323,156.0,7.71,Electricity,Summer tires,1,1,0,Moderate,15.84,0,0,,2.039999999999999,
Renault,ZOE,Intens,63,29.05.2020,25167,63.0,12.04,Electricity,Summer tires,1,1,0,Moderate,19.11,0,0,,5.309999999999999,
Renault,ZOE,Intens,63,28.05.2020,25104,13.0,8.37,Electricity,Summer tires,1,0,1,Moderate,15.56,0,0,,1.7599999999999998,
Renault,ZOE,Intens,63,27.05.2020,25091,125.0,13.1,Electricity,Summer tires,1,0,1,Moderate,15.56,0,0,,1.7599999999999998,
Renault,ZOE,Intens,63,21.05.2020,24966,46.0,8.6,Electricity,Summer tires,1,0,1,Moderate,15.25,0,0,,1.4499999999999993,
Renault,ZOE,Intens,63,18.05.2020,24920,18.0,2.55,Electricity,Summer tires,1,0,1,Moderate,15.25,0,0,,1.4499999999999993,
Renault,ZOE,Intens,63,17.05.2020,24902,22.0,13.69,Electricity,Summer tires,1,0,1,Moderate,15.25,0,0,,1.4499999999999993,
Renault,ZOE,Intens,63,16.05.2020,24880,48.0,8.39,Electricity,Summer tires,1,0,1,Moderate,15.25,0,0,,1.4499999999999993,
Renault,ZOE,Intens,63,14.05.2020,24832,102.0,6.36,Electricity,Summer tires,1,0,1,Moderate,15.25,0,0,,1.4499999999999993,
Renault,ZOE,Intens,63,07.05.2020,24730,11.0,2.49,Electricity,Summer tires,1,0,1,Moderate,15.25,0,0,,1.4499999999999993,
Renault,ZOE,Intens,63,06.05.2020,24719,111.0,12.5,Electricity,Summer tires,1,0,1,Moderate,15.25,0,0,,1.4499999999999993,
Renault,ZOE,Intens,63,27.04.2020,24608,12.0,15.99,Electricity,Summer tires,1,0,1,Moderate,16.28,0,0,,2.4800000000000004,
Renault,ZOE,Intens,63,26.04.2020,24596,148.0,10.06,Electricity,Summer tires,1,0,1,Moderate,16.28,0,0,,2.4800000000000004,
Renault,ZOE,Intens,63,23.04.2020,24448,51.0,8.08,Electricity,Summer tires,1,0,1,Moderate,15.84,0,0,,2.039999999999999,
Renault,ZOE,Intens,63,16.04.2020,24397,50.0,12.21,Electricity,Summer tires,1,0,1,Moderate,24.42,0,0,,10.620000000000001,
Renault,ZOE,Intens,63,13.04.2020,24347,72.0,9.15,Electricity,Summer tires,1,0,1,Moderate,12.71,0,0,,-1.0899999999999999,
Renault,ZOE,Intens,63,06.04.2020,24275,23.0,4.61,Electricity,Summer tires,1,0,1,Moderate,20.04,0,0,,6.239999999999998,
Renault,ZOE,Intens,63,01.04.2020,24252,40.0,8.32,Electricity,Summer tires,1,0,1,Moderate,20.8,0,0,,7.0,
Renault,ZOE,Intens,63,27.03.2020,24212,25.0,7.75,Electricity,Summer tires,1,0,1,Moderate,19.47,0,0,,5.669999999999998,
