manufacturer,version,fuel_date,trip_distance(km),power(kW),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Volkswagen,e-Golf,12.06.2019,84,85,10.4,Summer tires,0,1,1,Moderate,13.5,0,0,84,0.8,
Volkswagen,e-Golf,11.06.2019,122,85,16.76,Summer tires,0,1,1,Moderate,13.1,0,0,65,0.4,
Volkswagen,e-Golf,11.06.2019,84,85,10.23,Summer tires,0,1,1,Fast,13.1,0,0,80,0.4,
Volkswagen,e-Golf,10.06.2019,76,85,13.91,Summer tires,0,1,0,Fast,18.3,0,0,87,5.6,
Volkswagen,e-Golf,08.06.2019,78,85,11.88,Summer tires,0,1,1,Moderate,13.8,0,0,44,1.1,
Volkswagen,e-Golf,08.06.2019,122,85,15.92,Summer tires,0,1,1,Moderate,13.2,0,0,61,0.5,
Volkswagen,e-Golf,07.06.2019,84,85,10.32,Summer tires,0,1,1,Moderate,13.4,0,0,83,0.7,
Volkswagen,e-Golf,06.06.2019,122,85,17.14,Summer tires,0,1,1,Moderate,12.9,0,0,66,0.2,
Volkswagen,e-Golf,06.06.2019,84,85,7.84,Summer tires,0,1,1,Moderate,11,0,0,79,-1.7,
Volkswagen,e-Golf,05.06.2019,127,85,16.79,Summer tires,0,1,1,Moderate,12.4,0,0,65,-0.3,
Volkswagen,e-Golf,05.06.2019,85,85,11.92,Summer tires,0,1,1,Moderate,11.9,0,0,80,-0.8,
Volkswagen,e-Golf,04.06.2019,125,85,14.62,Summer tires,0,1,1,Moderate,13.2,0,0,58,0.5,
Volkswagen,e-Golf,04.06.2019,85,85,9.83,Summer tires,0,1,1,Moderate,12.7,0,0,78,0,
Volkswagen,e-Golf,03.06.2019,122,85,16.56,Summer tires,0,1,1,Moderate,12.5,0,0,61,-0.2,
Volkswagen,e-Golf,03.06.2019,85,85,8.21,Summer tires,0,1,1,Moderate,11.2,0,0,78,-1.5,
Volkswagen,e-Golf,02.06.2019,42,85,8.54,Summer tires,0,1,0,Fast,16.8,0,0,50,4.1,
Volkswagen,e-Golf,01.06.2019,125,85,15.38,Summer tires,0,1,1,Moderate,12.6,0,0,65,-0.1,
Volkswagen,e-Golf,31.05.2019,86,85,10.75,Summer tires,0,1,1,Moderate,13.8,0,0,79,1.1,
Volkswagen,e-Golf,30.05.2019,124,85,16.77,Summer tires,0,1,1,Normal,12.8,0,0,55,0.1,
Volkswagen,e-Golf,29.05.2019,84,85,10.95,Summer tires,0,1,1,Moderate,14.1,0,1,83,1.4,
Volkswagen,e-Golf,28.05.2019,123,85,16.52,Summer tires,0,1,1,Normal,12.7,0,0,63,0,
Volkswagen,e-Golf,28.05.2019,85,85,10.49,Summer tires,0,1,1,Moderate,13.4,0,1,76,0.7,
Volkswagen,e-Golf,27.05.2019,33,85,16.02,Summer tires,0,1,1,Moderate,78,0,0,16.4,65.3,
Volkswagen,e-Golf,27.05.2019,93,85,2.29,Summer tires,0,0,1,Moderate,12.5,0,0,64,-0.2,
Volkswagen,e-Golf,27.05.2019,86,85,10.42,Summer tires,0,1,1,Moderate,13.6,0,0,76,0.9,
Volkswagen,e-Golf,26.05.2019,76,85,13.93,Summer tires,0,1,1,Normal,14.7,0,0,65,2,
Volkswagen,e-Golf,25.05.2019,128,85,13.71,Summer tires,0,1,1,Moderate,12,0,0,57,-0.7,
Volkswagen,e-Golf,24.05.2019,84,85,10.15,Summer tires,0,1,1,Moderate,13.4,0,1,82,0.7,
Volkswagen,e-Golf,23.05.2019,123,85,15.97,Summer tires,0,0,1,Moderate,12.1,0,0,62,-0.6,
Volkswagen,e-Golf,23.05.2019,85,85,11.07,Summer tires,0,1,1,Moderate,14.3,0,1,83,1.6,
Volkswagen,e-Golf,22.05.2019,35,85,16.81,Summer tires,0,1,1,Normal,14,0,0,71,1.3,
Volkswagen,e-Golf,22.05.2019,93,85,4.18,Summer tires,0,0,1,Moderate,13.3,0,0,62,0.6,
Volkswagen,e-Golf,22.05.2019,85,85,12.19,Summer tires,0,1,1,Moderate,15,0,0,74,2.3,
Volkswagen,e-Golf,21.05.2019,32,85,12.98,Summer tires,0,1,1,Normal,15.8,0,0,56,3.1,
Volkswagen,e-Golf,21.05.2019,94,85,3.62,Summer tires,0,0,1,Moderate,13.1,0,0,63,0.4,
Volkswagen,e-Golf,21.05.2019,84,85,10.13,Summer tires,0,1,1,Moderate,12.5,0,0,82,-0.2,
Volkswagen,e-Golf,20.05.2019,86,85,14.12,Summer tires,0,1,1,Moderate,14.5,0,0,90,1.8,
Volkswagen,e-Golf,20.05.2019,62,85,5.67,Summer tires,0,0,1,Moderate,12.2,0,0,67,-0.5,
Volkswagen,e-Golf,20.05.2019,85,85,8.85,Summer tires,0,1,1,Moderate,12.5,0,0,74,-0.2,
Volkswagen,e-Golf,19.05.2019,109,85,14.82,Summer tires,0,1,1,Normal,13.6,0,0,58,0.9,
Volkswagen,e-Golf,18.05.2019,87,85,15.66,Summer tires,0,1,1,Normal,15.4,0,0,87,2.7,
Volkswagen,e-Golf,17.05.2019,62,85,10.98,Summer tires,0,0,1,Normal,13.6,0,0,68,0.9,
Volkswagen,e-Golf,17.05.2019,83,85,6.48,Summer tires,0,1,1,Moderate,13.6,0,0,82,0.9,
Volkswagen,e-Golf,16.05.2019,69,85,12.83,Summer tires,0,1,1,Fast,18.6,0,1,75,5.9,
Volkswagen,e-Golf,16.05.2019,89,85,15.12,Summer tires,0,1,1,Normal,13.7,0,0,69,1,
Volkswagen,e-Golf,16.05.2019,84,85,10.09,Summer tires,0,1,1,Normal,15.5,0,0,93,2.8,
Volkswagen,e-Golf,15.05.2019,89,85,16.04,Summer tires,0,0,1,Moderate,14.6,0,0,75,1.9,
Volkswagen,e-Golf,15.05.2019,62,85,10.33,Summer tires,0,0,1,Moderate,14.5,0,0,75,1.8,
Volkswagen,e-Golf,15.05.2019,85,85,7.85,Summer tires,0,1,1,Moderate,14.4,0,1,78,1.7,
Volkswagen,e-Golf,14.05.2019,86,85,14,Summer tires,0,1,1,Normal,14.3,0,0,85,1.6,
Volkswagen,e-Golf,14.05.2019,62,85,11.42,Summer tires,0,0,1,Normal,14.3,0,0,71,1.6,
Volkswagen,e-Golf,14.05.2019,84,85,8.51,Summer tires,0,1,1,Normal,15.2,0,1,85,2.5,
Volkswagen,e-Golf,13.05.2019,88,85,13.79,Summer tires,0,0,1,Normal,14.3,0,1,72,1.6,
Volkswagen,e-Golf,13.05.2019,62,85,10.83,Summer tires,0,0,1,Normal,14.1,0,1,67,1.4,
Volkswagen,e-Golf,13.05.2019,87,85,10.09,Summer tires,0,1,1,Moderate,13.8,0,1,72,1.1,
Volkswagen,e-Golf,11.05.2019,2,85,11.69,Summer tires,1,0,0,Normal,14.7,0,0,20,2,
Volkswagen,e-Golf,10.05.2019,87,85,1.8,Summer tires,0,1,1,Normal,15.3,0,0,86,2.6,
Volkswagen,e-Golf,10.05.2019,62,85,11.16,Summer tires,0,0,1,Normal,14.4,0,1,57,1.7,
Volkswagen,e-Golf,08.05.2019,84,85,6.6,Summer tires,0,1,1,Moderate,13.1,0,1,79,0.4,
Volkswagen,e-Golf,07.05.2019,34,85,15.86,Summer tires,0,1,1,Normal,13.9,0,0,62,1.2,
Volkswagen,e-Golf,07.05.2019,94,85,4.17,Summer tires,0,0,1,Moderate,13.7,0,0,58,1,
Volkswagen,e-Golf,07.05.2019,84,85,9.5,Summer tires,0,1,1,Moderate,14.2,0,1,77,1.5,
Volkswagen,e-Golf,06.05.2019,32,85,13.71,Summer tires,0,1,1,Moderate,14.9,0,0,72,2.2,
Volkswagen,e-Golf,06.05.2019,93,85,3.66,Summer tires,0,0,1,Moderate,12.6,0,0,58,-0.1,
Volkswagen,e-Golf,06.05.2019,86,85,12.53,Summer tires,0,1,1,Moderate,15.6,0,1,72,2.9,
Volkswagen,e-Golf,05.05.2019,138,85,18.29,Summer tires,0,0,1,Moderate,12.6,0,0,51,-0.1,
Volkswagen,e-Golf,03.05.2019,84,85,11.36,Summer tires,0,1,1,Moderate,14.6,0,1,77,1.9,
Volkswagen,e-Golf,02.05.2019,122,85,16.47,Summer tires,0,1,1,Moderate,12.8,0,0,61,0.1,
Volkswagen,e-Golf,02.05.2019,85,85,12.88,Summer tires,0,1,1,Moderate,13.4,0,1,74,0.7,
Volkswagen,e-Golf,30.04.2019,123,85,13.01,Summer tires,0,0,1,Moderate,11.6,0,0,58,-1.1,
Volkswagen,e-Golf,30.04.2019,84,85,11.09,Summer tires,0,1,1,Moderate,14.5,0,1,81,1.8,
Volkswagen,e-Golf,29.04.2019,32,85,16,Summer tires,0,1,1,Normal,14.3,1,0,75,1.6,
Volkswagen,e-Golf,29.04.2019,92,85,2.88,Summer tires,0,1,1,Normal,13.5,0,1,66,0.8,
Volkswagen,e-Golf,29.04.2019,85,85,9.76,Summer tires,0,1,1,Normal,13.7,0,1,75,1,
Volkswagen,e-Golf,28.04.2019,38,85,11.01,Summer tires,0,1,1,Normal,15.9,0,1,64,3.2,
Volkswagen,e-Golf,28.04.2019,39,85,0.8,Summer tires,0,1,1,Normal,15,0,1,62,2.3,
Volkswagen,e-Golf,28.04.2019,26,85,13.8,Summer tires,0,1,1,Normal,13,0,0,53,0.3,
Volkswagen,e-Golf,25.04.2019,41,85,6.52,Summer tires,0,1,0,Normal,15.9,0,0,71,3.2,
Volkswagen,e-Golf,25.04.2019,68,85,11.77,Summer tires,0,0,1,Normal,12.7,0,0,62,0,
Volkswagen,e-Golf,25.04.2019,84,85,8.29,Summer tires,0,1,1,Normal,13.6,0,0,82,0.9,
Volkswagen,e-Golf,24.04.2019,86,85,16.01,Summer tires,0,1,1,Normal,15.1,1,0,34,2.4,
Volkswagen,e-Golf,24.04.2019,62,85,8.12,Summer tires,0,1,1,Moderate,13.1,0,0,57,0.4,
Volkswagen,e-Golf,24.04.2019,84,85,7.73,Summer tires,0,1,1,Moderate,12.8,0,0,79,0.1,
Volkswagen,e-Golf,23.04.2019,87,85,15.87,Summer tires,0,1,1,Normal,15.3,0,0,83,2.6,
Volkswagen,e-Golf,23.04.2019,62,85,12.19,Summer tires,0,0,1,Moderate,14,0,0,68,1.3,
Volkswagen,e-Golf,23.04.2019,84,85,4.35,Summer tires,0,1,1,Moderate,12.4,0,0,79,-0.3,
Volkswagen,e-Golf,22.04.2019,108,85,14.28,Summer tires,0,1,1,Moderate,12.9,0,0,55,0.2,
Volkswagen,e-Golf,22.04.2019,22,85,2.6,Summer tires,0,1,0,Moderate,13.4,0,0,45,0.7,
Volkswagen,e-Golf,20.04.2019,89,85,15.2,Summer tires,0,1,1,Normal,14.9,0,0,80,2.2,
Volkswagen,e-Golf,20.04.2019,26,85,9.65,Winter tires,0,1,1,Normal,13.2,0,0,43,0.5,
Volkswagen,e-Golf,20.04.2019,87,85,5.84,Winter tires,0,1,1,Normal,14.8,0,0,76,2.1,
Volkswagen,e-Golf,19.04.2019,79,85,9.7,Winter tires,0,1,1,Fast,13.7,0,1,60,1,
Volkswagen,e-Golf,19.04.2019,70,85,13.58,Winter tires,0,1,1,Fast,19.4,0,1,65,6.7,
Volkswagen,e-Golf,18.04.2019,90,85,16.56,Winter tires,0,1,1,Moderate,13.8,0,0,57,1.1,
Volkswagen,e-Golf,18.04.2019,84,85,7.54,Winter tires,0,1,1,Moderate,13.9,0,0,82,1.2,
Volkswagen,e-Golf,17.04.2019,86,85,15.96,Winter tires,0,1,1,Normal,14.5,0,0,81,1.8,
Volkswagen,e-Golf,17.04.2019,100,85,9.37,Winter tires,0,0,1,Moderate,12.3,0,0,55,-0.4,
Volkswagen,e-Golf,17.04.2019,33,85,4.56,Winter tires,0,1,1,Normal,15.5,0,1,68,2.8,
Volkswagen,e-Golf,16.04.2019,32,85,16.13,Winter tires,0,0,1,Normal,14.6,0,0,71,1.9,
Volkswagen,e-Golf,16.04.2019,122,85,4.97,Winter tires,0,0,1,Normal,13,0,0,59,0.3,
Volkswagen,e-Golf,16.04.2019,33,85,4.91,Winter tires,0,1,1,Normal,16.6,0,1,67,3.9,
Volkswagen,e-Golf,15.04.2019,32,85,15.22,Winter tires,0,1,1,Normal,12.8,0,0,66,0.1,
Volkswagen,e-Golf,15.04.2019,122,85,5.41,Winter tires,0,0,1,Normal,13,0,0,61,0.3,
Volkswagen,e-Golf,15.04.2019,33,85,4.54,Winter tires,0,1,1,Normal,15.8,0,1,64,3.1,
Volkswagen,e-Golf,14.04.2019,39,85,16.46,Winter tires,0,1,1,Moderate,14.2,0,0,50,1.5,
Volkswagen,e-Golf,12.04.2019,123,85,5.5,Winter tires,0,0,1,Moderate,12.9,0,0,64,0.2,
Volkswagen,e-Golf,12.04.2019,33,85,4.62,Winter tires,0,1,1,Moderate,15.7,0,1,68,3,
Volkswagen,e-Golf,11.04.2019,32,85,16.16,Winter tires,0,1,1,Fast,15.4,0,1,56,2.7,
Volkswagen,e-Golf,11.04.2019,123,85,5.33,Winter tires,0,0,1,Moderate,13.3,0,0,53,0.6,
Volkswagen,e-Golf,11.04.2019,33,85,4.81,Winter tires,0,1,1,Moderate,15.7,0,1,66,3,
Volkswagen,e-Golf,10.04.2019,32,85,15.9,Winter tires,0,1,1,Moderate,13.6,0,0,72,0.9,
Volkswagen,e-Golf,10.04.2019,122,85,5.38,Winter tires,0,1,1,Moderate,13.4,0,0,64,0.7,
Volkswagen,e-Golf,10.04.2019,33,85,4.86,Winter tires,0,1,1,Moderate,16.5,0,1,62,3.8,
Volkswagen,e-Golf,09.04.2019,32,85,15.76,Winter tires,0,1,1,Moderate,14.3,0,1,62,1.6,
Volkswagen,e-Golf,09.04.2019,122,85,5.49,Winter tires,0,0,1,Moderate,13.2,0,0,51,0.5,
Volkswagen,e-Golf,09.04.2019,33,85,4.71,Winter tires,0,1,1,Moderate,16,0,1,65,3.3,
Volkswagen,e-Golf,08.04.2019,32,85,15.01,Winter tires,0,0,1,Moderate,14.7,0,0,69,2,
Volkswagen,e-Golf,08.04.2019,122,85,5.33,Winter tires,0,0,1,Moderate,12.5,0,0,58,-0.2,
Volkswagen,e-Golf,08.04.2019,33,85,4.37,Winter tires,0,1,1,Moderate,14.4,0,0,61,1.7,
Volkswagen,e-Golf,07.04.2019,35,85,14.75,Winter tires,0,1,1,Moderate,13.9,0,0,60,1.2,
Volkswagen,e-Golf,06.04.2019,123,85,6.28,Winter tires,0,0,1,Moderate,13,0,0,65,0.3,
Volkswagen,e-Golf,06.04.2019,33,85,4.13,Winter tires,0,1,1,Moderate,14.3,0,0,61,1.6,
Volkswagen,e-Golf,05.04.2019,32,85,15.6,Winter tires,0,1,1,Moderate,14.8,0,0,74,2.1,
Volkswagen,e-Golf,05.04.2019,122,85,5.59,Winter tires,0,0,1,Moderate,13,0,0,62,0.3,
Volkswagen,e-Golf,05.04.2019,34,85,4.54,Winter tires,0,1,1,Moderate,15.1,0,0,63,2.4,
Volkswagen,e-Golf,04.04.2019,32,85,14.89,Winter tires,0,1,1,Moderate,12,0,0,68,-0.7,
Volkswagen,e-Golf,04.04.2019,123,85,5.1,Winter tires,0,0,1,Moderate,12.6,0,0,51,-0.1,
Volkswagen,e-Golf,04.04.2019,33,85,3.8,Winter tires,0,1,1,Moderate,13.5,0,0,72,0.8,
Volkswagen,e-Golf,03.04.2019,32,85,14.54,Winter tires,0,1,1,Moderate,14.8,0,0,72,2.1,
Volkswagen,e-Golf,03.04.2019,122,85,7.3,Winter tires,0,0,1,Moderate,13.2,0,0,59,0.5,
Volkswagen,e-Golf,03.04.2019,33,85,3.19,Winter tires,0,1,1,Moderate,12.7,0,0,71,0,
Volkswagen,e-Golf,02.04.2019,32,85,13.94,Winter tires,0,1,1,Moderate,14.3,0,0,70,1.6,
Volkswagen,e-Golf,02.04.2019,122,85,4.9,Winter tires,0,0,1,Moderate,12.7,0,0,61,0,
Volkswagen,e-Golf,02.04.2019,33,85,5.8,Winter tires,0,1,1,Moderate,15.7,0,1,64,3,
Volkswagen,e-Golf,01.04.2019,104,85,14.35,Winter tires,0,1,1,Moderate,13.8,0,0,56,1.1,
Volkswagen,e-Golf,01.04.2019,96,85,13.54,Winter tires,0,1,1,Moderate,14.1,0,0,67,1.4,
Volkswagen,e-Golf,31.03.2019,37,85,10.87,Winter tires,0,1,0,Fast,18.4,0,0,64,5.7,
Volkswagen,e-Golf,30.03.2019,42,85,7.32,Winter tires,0,0,1,Normal,13.4,0,0,47,0.7,
Volkswagen,e-Golf,30.03.2019,102,85,9.34,Winter tires,0,1,1,Moderate,13.3,0,0,62,0.6,
Volkswagen,e-Golf,29.03.2019,26,85,9.93,Winter tires,0,0,1,Moderate,12.5,0,0,54,-0.2,
Volkswagen,e-Golf,29.03.2019,95,85,5.19,Winter tires,0,1,1,Moderate,14.1,0,0,76,1.4,
Volkswagen,e-Golf,28.03.2019,95,85,14.85,Winter tires,0,1,1,Moderate,13.5,0,0,64,0.8,
Volkswagen,e-Golf,28.03.2019,26,85,9.15,Winter tires,0,0,1,Moderate,13.6,0,0,53,0.9,
Volkswagen,e-Golf,28.03.2019,96,85,6.09,Winter tires,0,1,1,Moderate,14.3,0,0,72,1.6,
Volkswagen,e-Golf,27.03.2019,97,85,15.3,Winter tires,0,1,1,Moderate,14.2,0,0,50,1.5,
Volkswagen,e-Golf,27.03.2019,25,85,10.16,Winter tires,0,0,1,Moderate,15,0,0,58,2.3,
Volkswagen,e-Golf,27.03.2019,96,85,5.22,Winter tires,0,1,1,Moderate,13.7,0,0,73,1,
Volkswagen,e-Golf,26.03.2019,102,85,13.53,Winter tires,0,1,1,Moderate,13,0,0,55,0.3,
Volkswagen,e-Golf,26.03.2019,96,85,14.32,Winter tires,0,1,1,Moderate,15.2,0,0,76,2.5,
Volkswagen,e-Golf,25.03.2019,95,85,16.23,Winter tires,0,0,1,Moderate,12.8,0,0,71,0.1,
Volkswagen,e-Golf,25.03.2019,74,85,7.41,Winter tires,0,0,1,Moderate,14.5,0,0,59,1.8,
Volkswagen,e-Golf,25.03.2019,33,85,4.07,Winter tires,0,1,1,Moderate,14.6,0,0,59,1.9,
Volkswagen,e-Golf,24.03.2019,35,85,14.64,Winter tires,0,0,1,Normal,15.9,0,0,60,3.2,
Volkswagen,e-Golf,22.03.2019,60,85,3.62,Winter tires,0,0,1,Normal,14.3,0,1,60,1.6,
Volkswagen,e-Golf,22.03.2019,84,85,7.64,Winter tires,0,0,1,Moderate,14,0,0,62,1.3,
Volkswagen,e-Golf,22.03.2019,33,85,4.82,Winter tires,0,1,1,Moderate,14.6,0,0,68,1.9,
Volkswagen,e-Golf,21.03.2019,89,85,13.97,Winter tires,0,1,1,Normal,15.7,0,0,80,3,
Volkswagen,e-Golf,21.03.2019,94,85,12.22,Winter tires,0,1,1,Moderate,13,0,0,63,0.3,
Volkswagen,e-Golf,20.03.2019,4,85,4.18,Winter tires,1,0,0,Normal,15.9,0,1,19,3.2,
Volkswagen,e-Golf,19.03.2019,39,85,9.27,Winter tires,0,1,0,Normal,18.1,0,1,51,5.4,
Volkswagen,e-Golf,18.03.2019,61,85,8.12,Winter tires,0,1,1,Normal,16.5,0,1,65,3.8,
Volkswagen,e-Golf,18.03.2019,48,85,8.46,Winter tires,0,1,1,Moderate,16,0,1,47,3.3,
Volkswagen,e-Golf,18.03.2019,43,85,7.82,Winter tires,0,0,1,Normal,17.8,0,1,43,5.1,
Volkswagen,e-Golf,16.03.2019,79,85,11.7,Winter tires,0,1,1,Moderate,15.9,0,1,51,3.2,
Volkswagen,e-Golf,15.03.2019,36,85,12.78,Winter tires,0,0,1,Normal,18.5,0,0,48,5.8,
Volkswagen,e-Golf,13.03.2019,84,85,2.59,Winter tires,0,0,1,Moderate,15,0,0,56,2.3,
Volkswagen,e-Golf,12.03.2019,45,85,7.92,Winter tires,0,0,1,Normal,17.6,0,1,49,4.9,
Volkswagen,e-Golf,11.03.2019,93,85,12.55,Winter tires,0,1,0,Moderate,13.5,0,0,66,0.8,
Volkswagen,e-Golf,11.03.2019,17,85,2.86,Winter tires,0,1,0,Moderate,16.8,0,0,51,4.1,
Volkswagen,e-Golf,11.03.2019,20,85,5.05,Winter tires,0,1,0,Moderate,15.1,0,0,55,2.4,
Volkswagen,e-Golf,09.03.2019,40,85,12.28,Winter tires,0,0,1,Normal,15.8,0,1,53,3.1,
Volkswagen,e-Golf,09.03.2019,49,85,8.17,Winter tires,0,1,0,Fast,20.3,0,1,83,7.6,
Volkswagen,e-Golf,08.03.2019,83,85,10.31,Winter tires,0,1,0,Normal,14.3,0,1,53,1.6,
Volkswagen,e-Golf,08.03.2019,62,85,9.04,Winter tires,0,1,0,Normal,15.8,0,1,84,3.1,
Volkswagen,e-Golf,08.03.2019,18,85,6.06,Winter tires,0,1,0,Normal,16.3,0,0,53,3.6,
Volkswagen,e-Golf,08.03.2019,38,85,5.67,Winter tires,0,1,0,Normal,17.9,0,1,62,5.2,
Volkswagen,e-Golf,07.03.2019,20,85,4.99,Winter tires,0,1,0,Normal,17.5,0,0,58,4.8,
Volkswagen,e-Golf,06.03.2019,74,85,11.58,Winter tires,0,1,1,Normal,14.7,0,1,61,2,
Volkswagen,e-Golf,06.03.2019,44,85,7.45,Winter tires,0,0,1,Normal,15,0,1,40,2.3,
Volkswagen,e-Golf,05.03.2019,49,85,6.91,Winter tires,0,1,0,Fast,20.6,0,1,76,7.9,
Volkswagen,e-Golf,03.03.2019,33,85,13.51,Winter tires,0,1,0,Moderate,18.5,0,1,84,5.8,
Volkswagen,e-Golf,03.03.2019,53,85,5.16,Winter tires,0,1,0,Moderate,15.5,0,1,55,2.8,
Volkswagen,e-Golf,01.03.2019,46,85,10.08,Winter tires,0,1,1,Moderate,15.5,0,1,55,2.8,
Volkswagen,e-Golf,01.03.2019,93,85,7.84,Winter tires,0,1,1,Moderate,13.3,0,1,69,0.6,
Volkswagen,e-Golf,28.02.2019,109,85,12.9,Winter tires,0,1,1,Moderate,14.1,0,0,53,1.4,
Volkswagen,e-Golf,27.02.2019,34,85,5.92,Winter tires,0,1,0,Moderate,17.6,0,0,64,4.9,
Volkswagen,e-Golf,26.02.2019,2,85,5.66,Winter tires,1,0,0,Normal,11.9,0,0,25,-0.8,
Volkswagen,e-Golf,26.02.2019,69,85,6.85,Winter tires,0,1,1,Normal,14.9,0,1,61,2.2,
Volkswagen,e-Golf,25.02.2019,36,85,7.36,Winter tires,0,1,0,Fast,16.6,0,1,56,3.9,
Volkswagen,e-Golf,24.02.2019,45,85,7.9,Winter tires,0,1,0,Fast,17.2,0,1,61,4.5,
Volkswagen,e-Golf,23.02.2019,77,85,12.19,Winter tires,0,1,0,Fast,20.4,0,1,82,7.7,
Volkswagen,e-Golf,23.02.2019,75,85,9.24,Winter tires,0,1,1,Normal,16.3,0,1,73,3.6,
Volkswagen,e-Golf,22.02.2019,33,85,12.73,Winter tires,0,1,1,Normal,16.5,0,1,72,3.8,
Volkswagen,e-Golf,22.02.2019,45,85,4,Winter tires,0,1,1,Normal,17,0,1,55,4.3,
Volkswagen,e-Golf,22.02.2019,70,85,11.48,Winter tires,0,1,1,Normal,18.1,0,1,72,5.4,
Volkswagen,e-Golf,21.02.2019,67,85,10.16,Winter tires,0,1,1,Normal,16.1,0,1,70,3.4,
Volkswagen,e-Golf,21.02.2019,19,85,6.15,Winter tires,0,1,0,Normal,17,0,1,52,4.3,
Volkswagen,e-Golf,21.02.2019,19,85,4.83,Winter tires,0,1,0,Normal,17.1,0,1,73,4.4,
Volkswagen,e-Golf,21.02.2019,78,85,9.3,Winter tires,0,1,0,Normal,16.2,0,1,54,3.5,
Volkswagen,e-Golf,20.02.2019,50,85,9.7,Winter tires,0,1,0,Fast,20.9,0,1,78,8.2,
Volkswagen,e-Golf,18.02.2019,29,85,2.52,Winter tires,0,1,0,Moderate,14.3,0,1,71,1.6,
Volkswagen,e-Golf,18.02.2019,60,85,9.71,Winter tires,0,1,0,Moderate,13.6,0,1,79,0.9,
Volkswagen,e-Golf,18.02.2019,37,85,9.73,Winter tires,0,1,0,Normal,15,0,1,58,2.3,
Volkswagen,e-Golf,18.02.2019,62,85,5.85,Winter tires,0,1,1,Moderate,13.4,0,0,54,0.7,
Volkswagen,e-Golf,17.02.2019,59,85,12.26,Winter tires,0,1,1,Normal,17.7,0,1,55,5,
Volkswagen,e-Golf,15.02.2019,64,85,9.52,Winter tires,0,1,1,Normal,17.4,0,0,56,4.7,
Volkswagen,e-Golf,14.02.2019,37,85,5.68,Winter tires,0,1,1,Normal,15.6,0,0,58,2.9,
Volkswagen,e-Golf,13.02.2019,55,85,14.1,Winter tires,0,1,0,Normal,17.9,0,1,57,5.2,
Volkswagen,e-Golf,12.02.2019,22,85,2.01,Winter tires,0,1,0,Normal,17.1,0,1,42,4.4,
Volkswagen,e-Golf,11.02.2019,95,85,10.11,Winter tires,0,1,0,Normal,14.4,0,0,58,1.7,
Volkswagen,e-Golf,11.02.2019,91,85,15.56,Winter tires,0,1,0,Normal,17.1,0,1,74,4.4,
Volkswagen,e-Golf,10.02.2019,50,85,10.46,Winter tires,0,0,1,Normal,16.1,0,1,37,3.4,
Volkswagen,e-Golf,08.02.2019,80,85,11.83,Winter tires,0,0,1,Normal,17.8,0,1,53,5.1,
Volkswagen,e-Golf,06.02.2019,50,85,12.29,Winter tires,0,0,1,Normal,15.5,0,1,47,2.8,
Volkswagen,e-Golf,05.02.2019,43,85,8.68,Winter tires,0,1,1,Normal,18,0,1,58,5.3,
Volkswagen,e-Golf,04.02.2019,44,85,1.5,Winter tires,0,1,1,Normal,16.1,0,1,43,3.4,
Volkswagen,e-Golf,04.02.2019,76,85,14.44,Winter tires,0,1,0,Normal,19,0,1,76,6.3,
Volkswagen,e-Golf,03.02.2019,15,85,6.84,Winter tires,1,0,0,Normal,16.1,0,1,23,3.4,
Volkswagen,e-Golf,01.02.2019,63,85,7.1,Winter tires,0,1,0,Fast,18.3,0,1,80,5.6,
Volkswagen,e-Golf,31.01.2019,85,85,15.3,Winter tires,0,1,1,Fast,18,0,1,47,5.3,
Volkswagen,e-Golf,31.01.2019,71,85,13.77,Winter tires,0,0,1,Fast,19.4,0,1,45,6.7,
Volkswagen,e-Golf,25.01.2019,76,85,14.26,Winter tires,0,0,1,Normal,15.8,0,1,78,3.1,
Volkswagen,e-Golf,24.01.2019,80,85,13.08,Winter tires,0,0,1,Moderate,14,0,0,52,1.3,
Volkswagen,e-Golf,24.01.2019,59,85,4.61,Winter tires,0,0,1,Moderate,14.6,0,0,66,1.9,
Volkswagen,e-Golf,23.01.2019,53,85,15.21,Winter tires,0,0,1,Normal,17.2,0,1,52,4.5,
Volkswagen,e-Golf,23.01.2019,47,85,2.7,Winter tires,0,0,1,Normal,18.7,0,1,40,6,
Volkswagen,e-Golf,18.01.2019,72,85,14.81,Winter tires,0,0,1,Normal,20,0,1,67,7.3,
Volkswagen,e-Golf,17.01.2019,75,85,12.04,Winter tires,0,0,1,Normal,16.6,0,1,58,3.9,
Volkswagen,e-Golf,16.01.2019,57,85,12.87,Winter tires,0,0,1,Normal,16.3,0,1,54,3.6,
Volkswagen,e-Golf,14.01.2019,90,85,12.35,Winter tires,0,0,1,Normal,17.7,0,1,54,5,
Volkswagen,e-Golf,13.01.2019,54,85,15.05,Winter tires,0,0,1,Normal,15.3,0,1,37,2.6,
Volkswagen,e-Golf,10.01.2019,38,85,8.6,Winter tires,0,0,1,Normal,15.7,0,1,51,3,
Volkswagen,e-Golf,10.01.2019,60,85,5.04,Winter tires,0,0,1,Normal,15.6,0,1,58,2.9,
Volkswagen,e-Golf,10.01.2019,60,85,3,Winter tires,0,0,1,Moderate,13.5,0,0,57,0.8,
